id,name,card_type,pokemon_type,hp,ex,stage,rarity,set,subset,ability_name,move1_name,move1_cost,move1_damage,move1_description,move2_name,move2_cost,move2_damage,move2_description,image,page
B2 088,Drilbur,Pokemon,Fighting,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Headbutt Bounce,🔘🔘,30,,,,,,https://img.game8.co/4398017/25917ba607f4c3245180dbfd9602b66d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576845
B2 089,Tyrunt,Pokemon,Fighting,90,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Hammer In,🟤🟤,60,,,,,,https://img.game8.co/4398013/5f2db8e2542c519fcefb14b743a43646.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576844
B2 090,Tyrantrum,Pokemon,Fighting,150,1,Stage 2,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Tyrannical Fang,🟤🟤🟤,100+,"If you have fewer Pokemon in play than your opponent, this attack does 80 more damage.",,,,,https://img.game8.co/4398004/8f031c434d04beb40555d95d2cf608f5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576843
B2 091,Passimian,Pokemon,Fighting,90,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Fling,🟤,90,This attack does 30 damage to 1 of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4398005/9fd6be174c09cb98803dcf3c335c6c76.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576842
B2 092,Falinks,Pokemon,Fighting,70,1,Basic,◇◇,Fantastical Parade (B2),Mega Gardevoir,Coordinated Unit,Invade,🟤,20,,,,,,https://img.game8.co/4398009/bae5f52a2e93491ad5d5224867753044.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575649
B2 093,Cornerstone Mask Ogerpon,Pokemon,Fighting,80,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Cornerstone Dance,🟤🔘,40,"Flip a coin. If heads, during your opponent's next turn, this Pokemon takes -100 damage from attacks.",,,,,https://img.game8.co/4398018/306b2f203cd7cf76beb55c66698b214a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576841
B2 094,Alolan Meowth,Pokemon,Darkness,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Swagger,⚫,,"Flip a coin. If heads, discard a random Energy from your opponent's Active Pokemon.",,,,,https://img.game8.co/4398050/812222fbe133e21ef75ef00d15e11d78.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576840
B2 095,Alolan Persian,Pokemon,Darkness,100,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Bite,⚫,40,,,,,,https://img.game8.co/4398042/3dfbbe9e2aaf05452bf3f761610e8458.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576839
B2 096,Alolan Grimer,Pokemon,Darkness,80,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Pound,🔘🔘,20,,,,,,https://img.game8.co/4398041/565b7045dbde1ed71dc5820d8ef63c47.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576838
B2 097,Alolan Muk,Pokemon,Darkness,110,1,Stage 1,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,Power of Alchemy,Sludge Bomb,⚫🔘🔘,70,,,,,,https://img.game8.co/4398043/c179257f734af797bdf2e8aaf350accd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576837
B2 098,Galarian Zigzagoon,Pokemon,Darkness,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Dig Claws,⚫,20,,,,,,https://img.game8.co/4398046/9c0fefe05f2779335118e39b0c018c0f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576836
B2 099,Galarian Linoone,Pokemon,Darkness,80,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Rear Kick,⚫,40,,,,,,https://img.game8.co/4398045/318cbc3a57a5d06e7771a1ee40d0d62f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576835
B2 100,Galarian Obstagoon,Pokemon,Darkness,150,1,Stage 2,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Merciless Strike,⚫⚫,70+,"If your opponent's Active Pokemon has damage on it, this attack does 50 more damage.",,,,,https://img.game8.co/4398044/71522e06800904558d13988da7b9293b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575638
B2 101,Stunky,Pokemon,Darkness,70,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Spray Fluid,⚫🔘,30,,,,,,https://img.game8.co/4398051/c057e9d6267f94635b6902532c6d5095.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576834
B2 102,Skuntank,Pokemon,Darkness,110,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Smokescreen Shot,⚫⚫🔘,70,"During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.",,,,,https://img.game8.co/4398040/42d64eb9958483c2cdc4d845a9e4c9d6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576833
B2 103,Spiritomb,Pokemon,Darkness,70,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,Final Scream,Spooky Shot,🔘🔘,30,,,,,,https://img.game8.co/4398047/bed291fed8ec396ad8966c45b1930569.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576832
B2 104,Purrloin,Pokemon,Darkness,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Whiny Voice,⚫,,"Flip a coin. If heads, look at a random card from your opponent's hand and shuffle it into their deck.",,,,,https://img.game8.co/4398049/e7b9a1e396dfceccb73d84b8290c8868.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576831
B2 105,Liepard,Pokemon,Darkness,90,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Fasten Claws,⚫,30+,"Flip a coin. If heads, this attack does 30 more damage.",,,,,https://img.game8.co/4398054/97caa17c94aec04b07eed9193b3ad02c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576830
B2 106,Scraggy,Pokemon,Darkness,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Headbutt,⚫,20,,,,,,https://img.game8.co/4398048/28eb81995f141888cbdfd906535e256f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576829
B2 107,Scrafty,Pokemon,Darkness,110,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Crush the Weak,⚫⚫,50+,"If this Pokemon has more Energy attached than your opponent's Active Pokemon, this attack does 50 more damage.",,,,,https://img.game8.co/4398053/c081e0ad0582464ef1f3e008329b3132.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576828
B2 108,Yveltal,Pokemon,Darkness,120,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Evil Crash,⚫⚫⚫,90,Discard a random Energy from both Active Pokemon.,,,,,https://img.game8.co/4398039/f4ab7e3d639a60d4bdcaf4a59f8cee31.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576827
B2 109,Guzzlord,Pokemon,Darkness,150,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Breakcore,⚫⚫⚫🔘,,"Flip a coin. If heads, discard your opponent's Active Pokemon.",,,,,https://img.game8.co/4398052/2096b2ff3282defdeebf573e28ed0c8c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576826
B2 110,Galarian Meowth,Pokemon,Metal,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Slash,⚪,20,,,,,,https://img.game8.co/4398075/9c147fdd15d1fec2968002f941d5b5a8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576825
B2 111,Galarian Perrserker,Pokemon,Metal,100,1,Stage 1,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,Dig Up,Metal Claw,⚪⚪,70,,,,,,https://img.game8.co/4398081/f7f26bed1a8f01b7ccc3661cfc0a2844.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576824
B2 112,Mawile,Pokemon,Metal,80,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Cavernous Chomp,⚪🔘,50,,,,,,https://img.game8.co/4398077/43afcf844222ef72d740bf2699988061.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576823
B2 113,Mega Mawile ex,Pokemon,Metal,170,3,Basic,◇◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Heat-Up Crunch,⚪🔘,60,"Until this Pokemon leaves the Active Spot, this Pokemon's Heat-Up Crunch attack does +30 damage. This effect stacks.",,,,,https://img.game8.co/4391977/86e0553ea7d97391cf010e6f4ddd0324.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575608
B2 114,Excadrill,Pokemon,Metal,120,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Slashing Claw,⚪⚪🔘,80,,,,,,https://img.game8.co/4398078/ade4ec00e6423408793361df33587701.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576822
B2 115,Ferroseed,Pokemon,Metal,70,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Tackle,⚪,10,,,,,,https://img.game8.co/4398079/d87ec66c97200ad21b2591d8f513e33b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576821
B2 116,Ferrothorn,Pokemon,Metal,120,1,Stage 1,◇,Fantastical Parade (B2),Mega Gardevoir,,Pummel,⚪🔘,40+,"Flip a coin. If heads, this attack does 60 more damage.",,,,,https://img.game8.co/4398084/e3d96862c7e83031b7c7da449d33c9f4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576820
B2 117,Galarian Stunfisk,Pokemon,Metal,80,1,Basic,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Snapping Trap,⚪🔘,40,"During your opponent's next turn, if this Pokemon is in the Active Spot when your opponent's Active Pokemon retreats, this attack does 40 damage to the new Active Pokemon.",,,,,https://img.game8.co/4398076/d69dda2e8480892f242f306bd745ab26.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576819
B2 118,Honedge,Pokemon,Metal,70,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Cut Up,⚪,20,,,,,,https://img.game8.co/4398080/cb5408acdf30685c163fe2d68939517f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576818
B2 119,Doublade,Pokemon,Metal,90,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Dual Blades,⚪⚪,40x,Flip 2 coins. This attack does 40 damage for each heads.,,,,,https://img.game8.co/4398083/1d15a290bc2ea1f3edc9f52a9e0ae230.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576817
B2 120,Aegislash,Pokemon,Metal,140,1,Stage 2,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Superb Shield,⚪⚪⚪,80,"During your opponent's next turn, this Pokemon takes -80 damage from attacks from your opponent's Pokemon ex.",,,,,https://img.game8.co/4398082/68131b185a0db5456e2d958c23afc904.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576816
B2 121,Bagon,Pokemon,Dragon,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Bite,🔘,20,,,,,,https://img.game8.co/4398089/3f60e7c2f87c832961b41be5481040dc.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576815
B2 122,Shelgon,Pokemon,Dragon,100,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Rolling Tackle,🔴🔵,60,,,,,,https://img.game8.co/4398087/1a21f350180d298d1481245c49a6ac60.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576814
B2 123,Salamence,Pokemon,Dragon,150,1,Stage 2,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Dragon Dive,🔴🔵🔘,150,"Flip a coin. If tails, this Pokemon also does 50 damage to itself.",,,,,https://img.game8.co/4398088/71023821766c5c65d256166fd6dc9065.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576813
B2 124,Meowth,Pokemon,Colorless,50,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,Carefree Steps,Feelin' Fine,🔘,,Draw a card.,,,,,https://img.game8.co/4398103/e203be49eb035a701e749fb6d6ae44df.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576812
B2 125,Persian,Pokemon,Colorless,100,1,Stage 1,◇,Fantastical Parade (B2),Mega Gardevoir,,Slash,🔘🔘,60,,,,,,https://img.game8.co/4398115/92a0331cacef8b556e360e4e516ba1cf.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576811
B2 126,Kangaskhan,Pokemon,Colorless,110,1,Basic,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Steady Punch,🔘🔘🔘,60+,"Flip a coin. If heads, this attack does 30 more damage.",,,,,https://img.game8.co/4398106/d8f80a35b9898427a4c4ec8d5d28dd5f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576810
B2 127,Mega Kangaskhan ex,Pokemon,Colorless,180,3,Basic,◇◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Double-Punching Family,🔘🔘🔘,80,"This attack is used twice in a row. The second attack does 40 damage. (If the first attack Knocks Out your opponent's Active Pokemon, the second attack is used after your opponent chooses a new Active Pokemon.)",,,,,https://img.game8.co/4398113/796e20c7a349023e53c1ee1b4450a7a7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576809
B2 128,Sentret,Pokemon,Colorless,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Tail Rap,🔘,20x,Flip 2 coins. This attack does 20 damage for each heads.,,,,,https://img.game8.co/4398100/d8f1eb5c0277c24bd4d27d1d930147ea.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576808
B2 129,Furret,Pokemon,Colorless,100,1,Stage 1,◇,Fantastical Parade (B2),Mega Gardevoir,,Headbutt Bounce,🔘,40,,,,,,https://img.game8.co/4398109/c4a00c580f753619747e219c4f551b26.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576807
B2 130,Smeargle,Pokemon,Colorless,60,1,Basic,◇◇,Fantastical Parade (B2),Mega Gardevoir,Portrait,Tail Whap,🔘🔘,30,,,,,,https://img.game8.co/4398097/035cdd688b8f6dbf9c996b96abe6f464.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576806
B2 131,Lugia,Pokemon,Colorless,120,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Aeroblast,🔘🔘🔘🔘,80+,Flip 2 coins. This attack does 40 more damage for each heads.,,,,,https://img.game8.co/4398112/7e48d932dc182feba787da7c90fc62d0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576805
B2 132,Taillow,Pokemon,Colorless,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Peck,🔘,20,,,,,,https://img.game8.co/4398114/0c9e57da9a315b6a5cae161b5b5bb475.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576804
B2 133,Swellow,Pokemon,Colorless,80,1,Stage 1,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,Repelling Wind,Wing Attack,🔘🔘,50,,,,,,https://img.game8.co/4398105/7afd5aafb08ceafa6989b58c584db0f2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576803
B2 134,Slakoth,Pokemon,Colorless,70,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Yawn,🔘,,Your opponent's Active Pokemon is now Asleep.,,,,,https://img.game8.co/4398111/a5ccbacc941d18f88e0966124e8b5b69.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576802
B2 135,Vigoroth,Pokemon,Colorless,100,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Best Punch,🔘🔘,90,"Flip a coin. If tails, this attack does nothing.",,,,,https://img.game8.co/4398104/1de337488c2859c3d7b2a2a0dae639f4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576801
B2 136,Slaking,Pokemon,Colorless,160,1,Stage 2,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,Snoozing Habit,Knuckle Sandwich,🔘🔘🔘,150,Discard a random Energy from this Pokemon.,,,,,https://img.game8.co/4398120/e1b50dfbcb314299feb29e9e17e2eae1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576800
B2 137,Spinda,Pokemon,Colorless,70,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Teetering Steps,🔘,40,This Pokemon is now Confused.,,,,,https://img.game8.co/4398108/871b097c102923b5551f8974f4acea93.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576799
B2 138,Tornadus,Pokemon,Colorless,90,1,Basic,◇◇◇,Fantastical Parade (B2),Mega Gardevoir,,Blow Through,🔘🔘,40+,"If a Stadium is in play, this attack does 40 more damage.",,,,,https://img.game8.co/4398107/7a97dc27df0c55af979b3d86cfeb6aa6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576798
B2 139,Bunnelby,Pokemon,Colorless,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Gnaw,🔘,20,,,,,,https://img.game8.co/4398098/90bb6631495bcec2243622802189f727.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576797
B2 140,Diggersby,Pokemon,Colorless,100,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Earthquake,🔘🔘,70,This attack also does 10 damage to each of your Benched Pokemon.,,,,,https://img.game8.co/4398102/1a02798676db6c26e0bc6bc56f6b8788.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576796
B2 141,Furfrou,Pokemon,Colorless,80,1,Basic,◇◇,Fantastical Parade (B2),Mega Gardevoir,Fur Coat,Hammer In,🔘🔘🔘,70,,,,,,https://img.game8.co/4398099/4d8c2936c4b15db7fbceb6e3bab432cd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576795
B2 142,Tandemaus,Pokemon,Colorless,60,1,Basic,◇,Fantastical Parade (B2),Mega Gardevoir,,Flock,🔘,,Put 3 random cards from among Tandemaus and Maushold from your deck onto your Bench.,,,,,https://img.game8.co/4398101/3735e09db3ea589998b4609a718c4ef8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576794
B2 143,Maushold,Pokemon,Colorless,70,1,Stage 1,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Family Beatdown,🔘,60x,Flip a coin for each Tandemaus and Maushold you have in play. This attack does 60 damage for each heads,,,,,https://img.game8.co/4398923/80c2e3f3c6632f90d26bc085545b5de3.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575631
B2 144,Jaw Fossil,Trainer,Item,40,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,Zen Shard,,,This attack does 70 damage to 1 of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4398334/b5f01383a994725eb8f9393651c25692.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576925
B2 145,Lucky Ice Pop,Trainer,Item,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398335/2d5da664ece56bb7b3abf9de87527487.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576926
B2 146,Sail Fossil,Trainer,Item,40,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398332/ef0a16bdd2e6f714b17eeca7538ec77e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576927
B2 147,Protective Poncho,Trainer,Pokemon Tool,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398327/e96c1bd7bc4cd2ae398f3882b076d8df.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576928
B2 148,Metal Core Barrier,Trainer,Pokemon Tool,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398329/67f22519546e6ae355e85e9b31bc8dba.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575663
B2 149,Diantha,Trainer,Supporter,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398330/97261cf4f03fb7659dd7d4511d3f0f46.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575660
B2 150,Sightseer,Trainer,Supporter,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398337/b11761871376a7453a9956fd8af75e9c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575662
B2 151,Juggler,Trainer,Supporter,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398331/e5e20d263a51c9652e5c26c7a6c0d32a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576929
B2 152,Piers,Trainer,Supporter,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398341/b44d391bf837229452c0b91e30035501.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575640
B2 153,Training Area,Trainer,Stadium,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398342/09e3a8c2684748f367a09162cdc618e1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576930
B2 154,Starting Plains,Trainer,Stadium,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4398336/ef710d4e41e92e3d81752f562fee8040.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576931
B2 155,Peculiar Plaza,Trainer,Stadium,,0,,◇◇,Fantastical Parade (B2),Mega Gardevoir,,,,,,,,,,https://img.game8.co/4391978/a7a39eb4075874d95c5af15cde47cd19.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/575609
B2 156,Cacnea,Pokemon,Grass,60,1,Basic,☆,Fantastical Parade (B2),Mega Gardevoir,,Corkscrew Punch,🟢🔘,30,,,,,,https://img.game8.co/4398246/fffe0a53d4f2f3b0826e8ac760b921d6.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576793
B2 157,Roserade,Pokemon,Grass,90,1,Stage 1,☆,Fantastical Parade (B2),Mega Gardevoir,,Poison Ring,🟢🟢,50,"Your opponent's Active Pokemon is now Poisoned. During your opponent's next turn, that Pokemon can't retreat.",,,,,https://img.game8.co/4398257/39921228c367c4996d099471febda9de.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576792
B2 158,Vivillon,Pokemon,Grass,130,1,Stage 2,☆,Fantastical Parade (B2),Mega Gardevoir,,Vivid Powder,🟢🔘,60,Your opponent's Active Pokemon is now Poisoned and Asleep,,,,,https://img.game8.co/4398276/723be2d6efd65b14d50252f3192b92ba.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576791
B2 159,Buzzwole,Pokemon,Grass,110,1,Basic,☆,Fantastical Parade (B2),Mega Gardevoir,,Ground Beat,🟢🟢,40+,"If your opponent has gotten exactly 1 point, this attack does 40 more damage.",,,,,https://img.game8.co/4398249/7ad631378f474c538c6d7dea0a415120.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576790
B2 160,Reshiram,Pokemon,Fire,120,1,Basic,☆,Fantastical Parade (B2),Mega Gardevoir,,Blue Flare,🔴🔴🔴,110,Discard 2 Fire Energy from this Pokemon.,,,,,https://img.game8.co/4398278/5d7916f33ad31f0941e899243a7f2aa9.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/576789
