number,name,rarity,stage,HP,type,weakness,retreat_cost,ultra_beast,generation,illustrator,pack_name,pack_points,ability_name,ability_effect,move1_name,move1_cost,move1_damage,move1_effect,move2_name,move2_cost,move2_damage,move2_effect,image,url
A3 197,Lillie,☆☆,,,Supporter,,,No,7,,Celestial Guardians (A3) Solgaleo,1250,,Heal 60 damage from 1 of your Two Pokemon.,,,,,,,,,https://img.game8.co/4176576/dac883db8156d55960d9b97cae417d8b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518839
A3 198,Decidueye ex,☆☆,Stage 2,170,Grass,Fire,1,No,7,Takumi Wada,Celestial Guardians (A3) Lunala,1250,,,Pierce the Pain,*️⃣*️⃣,,This attack does 100 damage to 1 of your opponent’s Pokémon that have damage on them.,Razor Leaf,🟢🟢,80,,https://img.game8.co/4181786/da0fd2dbcd975bcc7f44db297be5dac2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518840
A3 199,Dhelmise ex,☆☆,Basic,140,Grass,Fire,2,No,7,IKEDA Saki,Celestial Guardians (A3) Solgaleo,1250,,,Anchor Shot,🟢🟢*️⃣,80,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",,,,,https://img.game8.co/4162571/dc921d408bb4b3a3c49ed112a2201883.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518841
A3 200,Incineroar ex,☆☆,Stage 2,180,Fire,Water,2,No,7,Kazumasa Yasukuni,Celestial Guardians (A3) Solgaleo,1250,,,Fire Fang,🔴,30,Your opponent's Active Pokemon is now Burned.,Scar-Charged Smash,🔴🔴*️⃣,80+,"If this Pokémon has damage on it, this attack does 60 more damage.",https://img.game8.co/4176883/7244b28a7a65cb72204d8585a20de021.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518842
A3 201,Crabominable ex,☆☆,Stage 1,160,Water,Metal,3,No,7,Miki Tanaka,Celestial Guardians (A3) Solgaleo,1250,,,Insatiable Striking,🔵,40,"During your next turn, this Pokémon’s Insatiable Striking attack does +40 damage.",,,,,https://img.game8.co/4181401/154e0a66d8185bf1f0b43ec28e4cb1bf.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518843
A3 202,Wishiwashi ex,☆☆,Basic,170,Water,Lightning,3,No,7,Nurikabe,Celestial Guardians (A3) Lunala,1250,,,School Storm,🔵🔵🔵,30+,This attack does 40 more damage for each of your Benched Wishiwashi and Wishiwashi ex.,,,,,https://img.game8.co/4176887/49ea23685b5621822b09703dbfd516a4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518844
A3 203,Alolan Raichu ex,☆☆,Stage 1,140,Lightning,Fighting,1,No,7,,Celestial Guardians (A3) Solgaleo,1250,,,Psychic,*️⃣*️⃣*️⃣,60+,This attack does 30 more damage for each Energy attached to your opponent’s Active Pokémon.,,,,,https://img.game8.co/4181308/a35bed858826e1f27fbcf4bbf30649c5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518845
A3 204,Lunala ex,☆☆,Stage 2,180,Psychic,Darkness,1,No,7,AKIRA EGAWA,Celestial Guardians (A3) Lunala,1250,Psychic Connect,"Once during your turn, you may move all Psychic Energy from 1 of your Benched Psychic Pokémon to your Active Pokémon.",,,,,Lunar Blast,🟣*️⃣*️⃣,100,,https://img.game8.co/4181710/d5103334cc49c8d5d32e6ec750ea74f8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518846
A3 205,Passimian ex,☆☆,Basic,130,Fighting,Psychic,2,No,7,Taiga Kayama,Celestial Guardians (A3) Lunala,1250,Offload Pass,"If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent’s Pokémon, move all Fighting Energy from this Pokémon to 1 of your Benched Pokémon.",,,,,Seismic Toss,🟤*️⃣,60,,https://img.game8.co/4162358/ccbb4d850f95d54128916f00937cfedc.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518847
A3 206,Alolan Muk ex,☆☆,Stage 1,160,Darkness,Fighting,3,No,7,Jerky,Celestial Guardians (A3) Lunala,1250,,,Chemical Panic,⚫⚫*️⃣,80,"1 Special Condition from among Asleep, Burned, Confused, Paralyzed, and Poisoned is chosen at random, and your opponent’s Active Pokémon is now affected by that Special Condition. Any Special Conditions already affecting that Pokémon will not be chosen.",,,,,https://img.game8.co/4162383/2322fbda11e4dde118d5f0677775fe70.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518848
A3 207,Solgaleo ex,☆☆,Stage 2,180,Metal,Fire,2,No,7,AKIRA EGAWA,Celestial Guardians (A3) Solgaleo,1250,Rising Road,"Once during your turn, if this Pokémon is on your Bench, you may switch it with your Active Pokémon.",,,,,Sol Breaker,⚪⚪,120,This Pokémon also does 10 damage to itself.,https://img.game8.co/4181404/1e00ca497cb7db0261391d4988a81049.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518849
A3 208,Guzma,☆☆☆,,,Supporter,,,No,7,danciao,Celestial Guardians (A3) Lunala,1500,,Discard all Pokémon Tool cards attached to each of your opponent’s Pokémon.,,,,,,,,,https://img.game8.co/4176882/7a3ad3c7469d8f65bfb73a01fedc5f0a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518850
A3 209,Lillie,☆☆☆,,,Supporter,,,No,7,Atsushi Furusawa,Celestial Guardians (A3) Solgaleo,1500,,Heal 60 damage from 1 of your Two Pokemon.,,,,,,,,,https://img.game8.co/4178050/70a9e176c3901bbc2db14c11a74a0fd0.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/518851
A3 210,Bulbasaur,✸,Basic,70,Grass,Fire,1,No,1,Ryuta Fuse,Celestial Guardians (A3) Solgaleo,1000,,,Vine Whip,🟢*️⃣,40,,,,,,https://img.game8.co/4162332/ae9d036d502d2dd30834f61eee1fbb3b.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519031
A3 211,Ivysaur,✸,Stage 1,90,Grass,Fire,2,No,1,Ryuta Fuse,Celestial Guardians (A3) Solgaleo,1000,,,Razor Leaf,🟢*️⃣*️⃣,40,,,,,,https://img.game8.co/4177982/7f86ad658cb286231178bb9ff5011f83.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519032
A3 212,Venusaur,✸,Stage 2,160,Grass,Fire,3,No,1,Ryuta Fuse,Celestial Guardians (A3) Solgaleo,1000,,,Mega Drain,🟢🟢*️⃣*️⃣,80,Heal 30 damage from this Pokemon.,,,,,https://img.game8.co/4177981/c054337483753ca7b0fe80cb47d431cc.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519033
A3 213,Exeggcute,✸,Basic,60,Grass,Fire,1,No,1,Shigenori Negishi,Celestial Guardians (A3) Lunala,1000,,,Rolling Tackle,🟢*️⃣,30,,,,,,https://img.game8.co/4181447/84f38bd6c10defc896fdd51d0f42be10.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519034
A3 214,Exeggutor,✸,Stage 1,130,Grass,Fire,3,No,1,Shigenori Negishi,Celestial Guardians (A3) Lunala,1000,,,Psychic,🟢*️⃣*️⃣*️⃣,80+,This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.,,,,,https://img.game8.co/4180657/ca955b12c63a2de27ecab17dcd16cf67.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519035
A3 215,Squirtle,✸,Basic,60,Water,Lightning,1,No,1,Nisota Niso,Celestial Guardians (A3) Lunala,1000,,,Water Gun,🔵,20,,,,,,https://img.game8.co/4162579/dacb52de842d0e9ad6d70137a82b5440.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519036
A3 216,Wartortle,✸,Stage 1,80,Water,Lightning,1,No,1,Nisota Niso,Celestial Guardians (A3) Lunala,1000,,,Wave Splash,🔵*️⃣,40,,,,,,https://img.game8.co/4181402/955b8f6730a2e0dbdb6b53b25be9dd66.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519037
A3 217,Blastoise,✸,Stage 2,150,Water,Lightning,3,No,1,Nisota Niso,Celestial Guardians (A3) Lunala,1000,,,Hydro Pump,🔵🔵*️⃣,80+,"If this Pokemon has at least 2 extra Water Energy attached, this attack does 60 more damage.",,,,,https://img.game8.co/4181400/f841b2ccc84e28337d98bdfc7cbbd089.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519038
A3 218,Staryu,✸,Basic,50,Water,Lightning,3,No,1,MAHOU,Celestial Guardians (A3) Solgaleo,1000,,,Smack,🔵,20,,,,,,https://img.game8.co/4181715/617f98c82e499515bec4049dd52768ad.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519039
A3 219,Starmie,✸,Stage 1,90,Water,Lightning,0,No,1,MAHOU,Celestial Guardians (A3) Solgaleo,1000,,,Wave Splash,🔵,40,,,,,,https://img.game8.co/4181709/4cbe1a23bad0c3a1054bdc77b9f6c81d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519040
A3 220,Gastly,✸,Basic,50,Psychic,Darkness,1,No,1,kurumitsu,Celestial Guardians (A3) Lunala,1000,,,Astonish,*️⃣,,"Flip a coin. If heads, your opponent reveals a random card from their hand and shuffles it into their deck.",,,,,https://img.game8.co/4162577/9553cac0d19189036921493ed5668af8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519041
A3 221,Haunter,✸,Stage 1,80,Psychic,Darkness,1,No,1,kurumitsu,Celestial Guardians (A3) Lunala,1000,,,Will-O-Wisp,🟣,30,,,,,,https://img.game8.co/4176888/e3a8c24cca37406d15dbf95c363da321.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519042
A3 222,Gengar,✸,Stage 2,130,Psychic,Darkness,1,No,1,kurumitsu,Celestial Guardians (A3) Lunala,1000,,,Bother,🟣,50,Your opponent can't use any Supporter cards from their hand during their next turn.,,,,,https://img.game8.co/4181448/76a63618e7ee51800b415619722367de.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519043
A3 223,Machop,✸,Basic,70,Fighting,Psychic,2,No,1,Shin Nagasawa,Celestial Guardians (A3) Solgaleo,1000,,,Knuckle Punch,🟤,20,,,,,,https://img.game8.co/4177983/5d6cd6289260392f8738a41a3e0d970d.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519044
A3 224,Machoke,✸,Stage 1,100,Fighting,Psychic,2,No,1,Shin Nagasawa,Celestial Guardians (A3) Solgaleo,1000,,,Strength,🟤🟤,50,,,,,,https://img.game8.co/4181349/8b633a4e6f9f74b892409e78239e1dcd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519045
A3 225,Machamp,✸,Stage 2,150,Fighting,Psychic,2,No,1,Shin Nagasawa,Celestial Guardians (A3) Solgaleo,1000,,,Seismic Toss,🟤🟤🟤,100,,,,,,https://img.game8.co/4181347/5a26830e6f847aaf08daa7a97fe5a1ed.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519046
A3 226,Cubone,✸,Basic,60,Fighting,Grass,1,No,1,Sanosuke Sakuma,Celestial Guardians (A3) Lunala,1000,,,Growl,*️⃣,,"During your opponent’s next turn, attacks used by the Defending Pokemon do 20 less damage (before applying Weakness).",,,,,https://img.game8.co/4181346/2755fe6579da2f9788e976502113718a.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519047
A3 227,Marowak,✸,Stage 1,100,Fighting,Grass,1,No,1,Sanosuke Sakuma,Celestial Guardians (A3) Lunala,1000,,,Bone Beatdown,🟤,40,,,,,,https://img.game8.co/4181451/018a7419e717f55d6f47b611296e05a4.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519048
A3 228,Jigglypuff,✸,Basic,60,Colorless,Fighting,1,No,1,,Celestial Guardians (A3) Solgaleo,1000,,,Rollout,*️⃣,20,,,,,,https://img.game8.co/4162578/ec1dc8a2a5fec8946d74d00cb27ef9e7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519049
A3 229,Wigglytuff,✸,Stage 1,100,Colorless,Fighting,2,No,1,,Celestial Guardians (A3) Solgaleo,1000,Comforting Song,"Once during your turn, you may heal 20 damage from your Active Pokemon.",,,,,Gentle Slap,*️⃣*️⃣,50,,https://img.game8.co/4162751/3623719de5fb09d125d51c29ff10d094.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519050
A3 230,Venusaur ex,✸✸,Stage 2,190,Grass,Fire,3,No,1,PLANETA CG Works,Celestial Guardians (A3) Solgaleo,1350,,,Razor Leaf,🟢*️⃣*️⃣,60,,Giant Bloom,🟢🟢*️⃣*️⃣,100,Heal 30 damage from this Pokemon.,https://img.game8.co/4177985/4c12f5bee650a90295b1f6b835b0dfd9.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519051
A3 231,Exeggutor ex,✸✸,Stage 1,160,Grass,Fire,3,No,1,PLANETA CG Works,Celestial Guardians (A3) Lunala,1350,,,Tropical Swing,🟢,40+,"Flip a coin. If heads, this attack does 40 more damage.",,,,,https://img.game8.co/4181403/7ffb8a0a2869de600ad722fb8db17246.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519052
A3 232,Blastoise ex,✸✸,Stage 2,180,Water,Lightning,3,No,1,PLANETA CG Works,Celestial Guardians (A3) Lunala,1350,,,Surf,🔵*️⃣,40,,Hydro Bazooka,🔵🔵*️⃣,100+,"If this Pokemon has at least 2 extra Water Energy attached, this attack does 60 more damage.",https://img.game8.co/4180656/260cb95989a8f1755bcfbc56aa7cbd90.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519053
A3 233,Starmie ex,✸✸,Stage 1,130,Water,Lightning,0,No,1,PLANETA Igarashi,Celestial Guardians (A3) Solgaleo,1350,,,Hydro Splash,🔵🔵,90,,,,,,https://img.game8.co/4181348/7e38d09a63fb6843394731c834dfecf3.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519054
A3 234,Gengar ex,✸✸,Stage 2,170,Psychic,Darkness,2,No,1,PLANETA CG Works,Celestial Guardians (A3) Lunala,1350,Shadowy Spellbind,"As long as this Pokemon is in the Active Spot, your opponent can't use any Supporter cards from their hand.",,,,,Spooky Shot,🟣🟣🟣,100,,https://img.game8.co/4180658/62388fad55968d8b7ec79dacb82036c5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519055
A3 235,Machamp ex,✸✸,Stage 2,180,Fighting,Psychic,3,No,1,PLANETA Igarashi,Celestial Guardians (A3) Solgaleo,1350,,,Mega Punch,🟤🟤🟤,120,,,,,,https://img.game8.co/4177984/b31e311575e6cbcdfbf9a647ec2e9843.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519056
A3 236,Marowak ex,✸✸,Stage 1,140,Fighting,Grass,1,No,1,PLANETA Mochizuki,Celestial Guardians (A3) Lunala,1350,,,Bonemerang,🟤🟤,80x,Flip 2 coins. This attack does 80 damage for each heads.,,,,,https://img.game8.co/4180654/f2ed498987a15ceb3de21668261f16e9.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519057
A3 237,Wigglytuff ex,✸✸,Stage 1,140,Colorless,Fighting,2,No,1,PLANETA CG Works,Celestial Guardians (A3) Solgaleo,1350,,,Sleepy Song,*️⃣*️⃣*️⃣,80,Your opponent's Active Pokemon is now Asleep.,,,,,https://img.game8.co/4181446/bafe8d243c745a4a24d7517fb0590ac1.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519058
A3 238,Lunala ex,♛,Stage 2,180,Psychic,Darkness,1,No,7,PLANETA CG Works,Celestial Guardians (A3) Any,2500,Psychic Connect,"Once during your turn, you may move all Psychic Energy from 1 of your Benched Psychic Pokémon to your Active Pokémon.",,,,,Lunar Blast,🟣*️⃣*️⃣,100,,https://img.game8.co/4181309/e6dcfb4f9a6dfc647d23833fb7a9a1f2.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519059
A3 239,Solgaleo ex,♛,Stage 2,180,Metal,Fire,2,No,7,PLANETA CG Works,Celestial Guardians (A3) Any,2500,Rising Road,"Once during your turn, if this Pokémon is on your Bench, you may switch it with your Active Pokémon.",,,,,Sol Breaker,⚪⚪,120,This Pokémon also does 10 damage to itself.,https://img.game8.co/4180729/769ae09c5f87c132261310c1eb888906.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/519060
A3a 001,Petilil,◇,Basic,60,Grass,Fire,1,No,5,sui,Extradimensional Crisis (A3a) Buzzwole,35,,,Seed Bomb,🟢,20,,,,,,https://img.game8.co/4182027/e758343b091538d5f0d7ca6a47959cca.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524061
A3a 002,Lilligant,◇,Stage 1,110,Grass,Fire,2,No,5,Kagemaru Himeno,Extradimensional Crisis (A3a) Buzzwole,35,,,Cut,🟢*️⃣,60,,,,,,https://img.game8.co/4182036/2c86835ff96aef628901094f8bdc366f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524064
A3a 003,Rowlet,◇,Basic,60,Grass,Fire,1,No,7,Masakazu Fukuda,Extradimensional Crisis (A3a) Buzzwole,35,,,Fury Attack,🟢,10x,Flip 3 coins. This attack does 10 damage for each heads.,,,,,https://img.game8.co/4182049/ff9b06527c9fa1f09d095e53bcd1babd.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524062
A3a 004,Dartrix,◇◇,Stage 1,80,Grass,Fire,1,No,7,AKIRA EGAWA,Extradimensional Crisis (A3a) Buzzwole,70,,,Skill Dive,🟢,,This attack does 20 damage to 1 of your opponent's Pokemon.,,,,,https://img.game8.co/4182013/bcfad480ff390e86383c34f5dd0cd20c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524063
A3a 005,Decidueye,◇◇◇,Stage 2,130,Grass,Fire,2,No,7,Souichirou Gunjima,Extradimensional Crisis (A3a) Buzzwole,150,,,Sniping Arrow,🟢🟢,,This attack does 70 damage to 1 of your opponent's Pokemon.,,,,,https://img.game8.co/4182063/482b65890f18e1d1753404eb28fded5e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524070
A3a 006,Buzzwole ex,◇◇◇◇,Basic,140,Grass,Fire,2,Yes,7,PLANETA Mochizuki,Extradimensional Crisis (A3a) Buzzwole,500,,,Punch,*️⃣*️⃣,30,,Big Beat,🟢🟢*️⃣,120,"During your next turn, this Pokemon can't use Big Beat.",https://img.game8.co/4182084/8447d4eeae5e378215eec9ba6c7be9b7.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/523189
A3a 007,Pheromosa,◇◇,Basic,70,Grass,Fire,1,Yes,7,Shin Nagasawa,Extradimensional Crisis (A3a) Buzzwole,70,,,Jump Blues,🟢,20,This attack also does 20 damage to 1 of your opponent's Benched Pokemon.,,,,,https://img.game8.co/4182074/5288e27c10bee0ed3362da55b2b01bd8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/523225
A3a 008,Kartana,◇,Basic,60,Grass,Fire,1,Yes,7,nagimiso,Extradimensional Crisis (A3a) Buzzwole,35,,,Trash Metal,🟢,40,,,,,,https://img.game8.co/4182077/5cbc94600976da15f70f116fac576679.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/523222
A3a 009,Blacephalon,◇◇,Basic,100,Fire,Water,2,Yes,7,akagi,Extradimensional Crisis (A3a) Buzzwole,70,,,Beat Punk,🔴🔴*️⃣,130,This Pokemon also does 70 damage to itself.,,,,,https://img.game8.co/4182107/8ae90968f9633ae3ea4ed25bcda6dd6e.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524071
A3a 010,Mantine,◇,Basic,90,Water,Lightning,2,No,2,Sanosuke Sakuma,Extradimensional Crisis (A3a) Buzzwole,35,,,Surf,🔵*️⃣,50,,,,,,https://img.game8.co/4182081/9dd91b4dbc6a2e6d38f8093b46413114.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524072
A3a 011,Carvanha,◇,Basic,60,Water,Lightning,1,No,3,Hideki Ishikawa,Extradimensional Crisis (A3a) Buzzwole,35,,,Bite,🔵,20,,,,,,https://img.game8.co/4182072/469053cf73e6089e119dca36ef69676c.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524073
A3a 012,Sharpedo,◇◇,Stage 1,90,Water,Lightning,1,No,3,Yumi,Extradimensional Crisis (A3a) Buzzwole,70,,,Crunch,🔵*️⃣,50,"Flip a coin. If heads, discard a random Energy from your opponent's Active Pokemon.",,,,,https://img.game8.co/4182068/1379d92bd3c48ca1598b087efaa47ca9.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524074
A3a 013,Shinx,◇,Basic,60,Lightning,Fighting,1,No,4,Sanosuke Sakuma,Extradimensional Crisis (A3a) Buzzwole,35,,,Bite,🟡,20,,,,,,https://img.game8.co/4182011/6e88823bff1b1c75bca21625c9e13e32.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524075
A3a 014,Luxio,◇,Stage 1,80,Lightning,Fighting,1,No,4,Kouki Saitou,Extradimensional Crisis (A3a) Buzzwole,35,,,Head Bolt,🟡🟡,50,,,,,,https://img.game8.co/4182014/00d6d92561c32bc429748df6f508e8f5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524076
A3a 015,Luxray,◇◇◇,Stage 2,130,Lightning,Fighting,1,No,4,Masakazu Fukuda,Extradimensional Crisis (A3a) Buzzwole,150,Intimidating Fang,"As long as this Pokemon is in the Active Spot, attacks used by your opponent's Pokemon do -20 damage.",,,,,Electric Ball,🟡🟡*️⃣,90,,https://img.game8.co/4182056/6935d814f0d1a2e3e1ee4f1e430d59c8.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524077
A3a 016,Blitzle,◇,Basic,60,Lightning,Fighting,1,No,5,Miki Tanaka,Extradimensional Crisis (A3a) Buzzwole,35,,,Rear Kick,🟡🟡,40,,,,,,https://img.game8.co/4182016/49675a8cc306527985bfacf8ecad05f5.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524078
A3a 017,Zebstrika,◇,Stage 1,90,Lightning,Fighting,1,No,5,,Extradimensional Crisis (A3a) Buzzwole,35,,,Head Bolt,🟡🟡,70,,,,,,https://img.game8.co/4182020/4213f6656ad255cb3ebd6ecd5b77f50f.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524079
A3a 018,Emolga,◇,Basic,70,Lightning,Fighting,1,No,5,Naoki Saito,Extradimensional Crisis (A3a) Buzzwole,35,,,Static Shock,🟡,30,,,,,,https://img.game8.co/4182046/42406f2c6e2d15956edcd5d8001c2b99.png/show,https://game8.co/games/Pokemon-TCG-Pocket/archives/524080
