id,name,card_type,pokemon_type,rarity,evolution_stage,ex,hp,ability,image_url,set,subset,trainer_type,owned,archive_url,moves1_energy_cost,moves1_description,moves1_damage,moves1_name,moves2_energy_cost,moves2_description,moves2_damage,moves2_name,moves3_energy_cost,moves3_description,moves3_damage,moves3_name
B1 232,Magikarp,Pokemon,Water,☆,Basic,,30,,https://img.game8.co/4320679/9c3d4ac9965b9e5a26eebcb7b240d0e7.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561988,Water 2:Colorless,Put a random card from your deck that evolves from this Pokémon onto this Pokémon to evolve it,,Waterfall Evolution,,,,,B1-MG,,,
B1 233,Ludicolo,Pokemon,Water,☆,Stage 2,,140,,https://img.game8.co/4320685/c0e618406f38f58144c640a4ad4fea18.png/show,Mega Rising (B1),Mega Altaria,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561989,Water 2,"If you have exactly 1, 3, or 5 cards in your hand, this attack does 60 more damage",60+,Rhythmic Steps,,,,,B1-MA,,,
B1 234,Jellicent,Pokemon,Water,☆,Stage 1,,120,Bouncy Body,https://img.game8.co/4320683/7a337e9c739d482062e0ccf2459cfe7c.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561990,Water 2,,60,Surf,,,,,B1-MG,,,
B1 235,Keldeo,Pokemon,Water,☆,Basic,,100,,https://img.game8.co/4320676/a3a3cc8e1c1010e491bb88b7ce7975f7.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561991,Water 2:Colorless,"During your next turn, this Pokémon can't use Sacred Sword",110,Sacred Sword,,,,,B1-MB,,,
B1 236,Eiscue,Pokemon,Water,☆,Basic,,80,Ice Face,https://img.game8.co/4320681/ea2912a3fdf42f9e4db3b67211bde12d.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561992,Water 2,,50,Ram,,,,,B1-MA,,,
B1 237,Luxray,Pokemon,Lightning,☆,Stage 2,,130,,https://img.game8.co/4320709/6980b4717b63658a96f97adb6431e249.png/show,Mega Rising (B1),Mega Blaziken,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561993,Lightning:Colorless,This attack also does 20 damage to 1 of your Benched Pokémon,110,Flash Impact,,,,,B1-MB,,,
B1 238,Cofagrigus,Pokemon,Psychic,☆,Stage 1,,120,,https://img.game8.co/4320707/865b030d5790287711ff3824056b6b9d.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561994,Psychic 2,"Discard 2 cards from your hand. If you can't discard 2 cards, this attack does nothing",120,Soul Shot,,,,,B1-MG,,,
B1 239,Gothita,Pokemon,Psychic,☆,Basic,,60,,https://img.game8.co/4320713/e884cca749af5fe5c9e1c347cbc0f765.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561995,Psychic,,20,Stampede,,,,,B1-MA,,,
B1 240,Makuhita,Pokemon,Fighting,☆,Basic,,80,,https://img.game8.co/4320763/940345572208c64628ace5ac66560501.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561996,Fighting 2:Colorless,,50,Lunge Out,,,,,B1-MB,,,
B1 241,Hippowdon,Pokemon,Fighting,☆,Stage 1,,130,,https://img.game8.co/4320759/72b0ab6132e6b029cc019c3e82f842be.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561997,Fighting 2:Colorless,"Flip a coin. If tails, during your next turn, this Pokémon can't attack",100,Crashing Fangs,,,,,B1-MG,,,
B1 242,Archeops,Pokemon,Fighting,☆,Stage 2,,140,,https://img.game8.co/4320760/c5c1af3e85692accf28f0d159b2fd569.png/show,Mega Rising (B1),Mega Blaziken,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561998,Fighting,"This attack does 20 damage to each of your opponent's Pokémon. During your next turn, this Pokémon's Wild Spin attack does +20 damage to each of your opponent's Pokémon",,Wild Spin,,,,,B1-MB,,,
B1 243,Pancham,Pokemon,Fighting,☆,Basic,,60,,https://img.game8.co/4320762/108e78ea708de28881c3f379788676a5.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/560683,Colorless,,20,Punch,,,,,B1-MG,,,
B1 244,Honchkrow,Pokemon,Darkness,☆,Stage 1,,100,,https://img.game8.co/4320764/ba0623e2fd3149157a1ba6f516d2c2b8.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561999,Colorless 2,This attack does 40 more damage for each of your opponent's Pokémon in play that has an Ability,40+,Evil Admonition,,,,,B1-MG,,,
B1 245,Hydreigon,Pokemon,Darkness,☆,Stage 2,,150,Roar in Unison,https://img.game8.co/4320765/54bb6e98d43f09b36069ab72d17487e0.png/show,Mega Rising (B1),Mega Gyarados,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562000,Darkness 3,Discard all Energy from this Pokémon,130,Hyper Ray,,,,,B1-MG,,,
B1 246,Corviknight,Pokemon,Metal,☆,Stage 2,,140,,https://img.game8.co/4320774/5b8e7faec6f3c4d7fceab2185635a676.png/show,Mega Rising (B1),Mega Blaziken,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562001,Metal 2:Colorless,"Discard 2 Metal Energy from this Pokémon. During your opponent's next turn, this Pokémon takes -30 damage from attacks",100,Iron Wings,,,,,B1-MB,,,
B1 247,Goomy,Pokemon,Dragon,☆,Basic,,40,Sticky Membrane,https://img.game8.co/4320782/09ef8f63d2700c99467e44033b5d6bee.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/560684,Water;Psychic,,30,Ram,,,,,B1-MA,,,
B1 248,Delcatty,Pokemon,Colorless,☆,Stage 1,,80,Search for Friends,https://img.game8.co/4320781/8f73ff9b5b941ffd983ea29e12af5679.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562002,Colorless 2,,40,Cat Kick,,,,,B1-MG,,,
B1 249,Stoutland,Pokemon,Colorless,☆,Stage 2,,150,,https://img.game8.co/4320779/5b0a925f8040b38f9c8a6ffc2a87d2a8.png/show,Mega Rising (B1),Mega Altaria,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562003,Colorless 3,If your opponent's Active Pokémon is a Basic Pokémon. This attack does 70 more damage,70+,Dangerous Bite,,,,,B1-MA,,,
B1 250,Rufflet,Pokemon,Colorless,☆,Basic,,60,,https://img.game8.co/4320780/896780dfbc61dec973347a37eca62539.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562004,Colorless 2,,40,Wing Attack,,,,,B1-MB,,,
B1 251,Mega Pinsir ex,Pokemon,Grass,☆☆,Basic,Mega Evolution ex,170,,https://img.game8.co/4320617/7ec4ed64a004a1ae3b510c2e17cb9efc.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562005,Grass 2:Colorless,"Flip a coin. If heads, this attack does 70 more damage.",80+,Critical Scissors,,,,,B1-MB,,,
B1 252,Whimsicott ex,Pokemon,Grass,☆☆,Stage 1,ex,140,,https://img.game8.co/4320619/cd1a056980d56cda31876f4fcdc20692.png/show,Mega Rising (B1),Mega Altaria,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562006,Grass:Colorless,This attack does 30 more damage for each Energy in your opponent's Active Pokemon's Retreat Cost.,40+,Grass Knot,,,,,B1-MA,,,
B1 253,Rapidash ex,Pokemon,Fire,☆☆,Stage 1,ex,150,,https://img.game8.co/4320620/8104efb49d0a40f7c0c0dc765c763bc0.png/show,Mega Rising (B1),Mega Blaziken,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562007,Fire 3,This attack also does 20 damage to 1 of your opponent's Benched Pokemon.,110,Sprinting Flare,,,,,B1-MB,,,
B1 254,Mega Blaziken ex,Pokemon,Fire,☆☆,Stage 2,Mega Evolution ex,210,,https://img.game8.co/4320682/27caa9efc73f00ea35012cda626a178c.png/show,Mega Rising (B1),Mega Blaziken,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562008,Fire 2,Discard a Fire Energy from this Pokemon. Your opponent's Active Pokemon is now Burned.,120,Mega Burning,,,,,B1-MB,,,
B1 255,Mega Gyarados ex,Pokemon,Water,☆☆,Stage 1,Mega Evolution ex,210,,https://img.game8.co/4320680/d09009f7e4d49f35e75d2723e80aa9d7.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562009,Water 3:Colorless,Discard the top 3 cards of your opponent's deck.,140,Mega Blaster,,,,,B1-MG,,,
B1 256,Greninja ex,Pokemon,Water,☆☆,Stage 2,ex,170,Shifting Stream,https://img.game8.co/4320678/a9d5b6aecd986d37ba15dac42dc25357.png/show,Mega Rising (B1),Mega Gyarados,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562010,Water 2,,100,Aqua Edge,,,,,B1-MG,,,
B1 257,Jolteon ex,Pokemon,Lightning,☆☆,Stage 1,ex,140,Electromagnetic Wall,https://img.game8.co/4320711/84936d4de87bc35aa03e25009ac8f9ac.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562011,Lightning 2,,80,Mach Bolt,,,,,B1-MG,,,
B1 258,Mega Ampharos ex,Pokemon,Lightning,☆☆,Stage 2,Mega Evolution ex,210,,https://img.game8.co/4320715/3f14340c662b227c3095f012093268a7.png/show,Mega Rising (B1),Mega Altaria,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562012,Lightning 2:Colorless,"1 of your opponent's Benched Pokemon is chosen at random 3 times. For each time a Pokemon was chosen, also do 20 damage to it.",100,Lightning Lancer,,,,,B1-MA,,,
B1 259,Mega Altaria ex,Pokemon,Psychic,☆☆,Stage 1,Mega Evolution ex,190,,https://img.game8.co/4320708/7cd0f3731220639b206d747a806655f2.png/show,Mega Rising (B1),Mega Altaria,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562013,Psychic 2,This attack does 30 more damage for each of your Benched Pokemon.,40+,Mega Harmony,,,,,B1-MA,,,
B1 260,Indeedee ex,Pokemon,Psychic,☆☆,Basic,ex,130,Watch Over,https://img.game8.co/4320706/4977d5ce52ed809ced341814d0ad8a7e.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562014,Psychic 2,This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.,30+,Psychic,,,,,B1-MA,,,
B1 261,Hitmonchan ex,Pokemon,Fighting,☆☆,Basic,ex,130,,https://img.game8.co/4320758/688aec8aa904bb12f45dbbad88dc6ec5.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562015,Fighting,This attack’s damage isn’t affected by Weakness.,50,Quick Straight,,,,,B1-MB,,,
B1 262,Mega Absol ex,Pokemon,Darkness,☆☆,Basic,Mega Evolution ex,170,,https://img.game8.co/4320757/ba166e644c70340c0469e9954fa0eec6.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/561528,Darkness 2,Your opponent reveals their hand. Choose a Supporter card you find there and discard it.,80,Darkness Claw,,,,,B1-MG,,,
B1 263,Dragalge ex,Pokemon,Darkness,☆☆,Stage 1,ex,150,Poison Point,https://img.game8.co/4320783/cf7546e3b744413e82e194f5ba7425bc.png/show,Mega Rising (B1),Mega Blaziken,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562016,Darkness:Colorless,,80,Draconic Whip,,,,,B1-MB,,,
B1 264,Melmetal ex,Pokemon,Metal,☆☆,Stage 1,ex,170,,https://img.game8.co/4320776/76e2b89b7c801263c280cde44b0477cc.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562017,Metal 2:Colorless,,80,Headbutt,Metal 3:Colorless,"If this Pokemon has a Pokemon Tool attached, this attack does 50 more damage.",100+,Metal Arms,B1-MG,,,
B1 265,Tauros ex,Pokemon,Colorless,☆☆,Basic,ex,140,,https://img.game8.co/4320784/c6ceceed21582ba36d6cadf68aca1e1d.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562018,Colorless 2,"Flip a coin. If tails, this Pokemon also does 30 damage to itself.",90,Wild Tackle,,,,,B1-MA,,,
B1 266,Marlon,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320569/389cbaef4260a67103640e58704c9762.png/show,Mega Rising (B1),Mega Gyarados,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562087,,,,,,,,,B1-MG,,,
B1 267,Hala,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320581/568fd91c70514fbf0cdad819c08cbc11.png/show,Mega Rising (B1),Mega Blaziken,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562088,,,,,,,,,B1-MB,,,
B1 268,May,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320571/20fd458a93a9bc11dd1b79d47983a1d0.png/show,Mega Rising (B1),Mega Blaziken,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562089,,,,,,,,,B1-MB,,,
B1 269,Fantina,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320596/ed372d49f8bd65d49992f1a7733b2c92.png/show,Mega Rising (B1),Mega Altaria,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562090,,,,,,,,,B1-MA,,,
B1 270,Copycat,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320573/6cc084b169e00aca6701d0c7ae889d50.png/show,Mega Rising (B1),Mega Gyarados,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562091,,,,,,,,,B1-MG,,,
B1 271,Lisia,Trainer,Supporter,☆☆,Supporter,,,,https://img.game8.co/4320579/13899542889617eac3d6fa8ea6772b72.png/show,Mega Rising (B1),Mega Altaria,Supporter,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562092,,,,,,,,,B1-MA,,,
B1 272,Mega Pinsir ex,Pokemon,Grass,☆☆,Basic,Mega Evolution ex,170,,https://img.game8.co/4320613/67066694e2c9856608f4605a8e33dc22.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562019,Grass 2:Colorless,"Flip a coin. If heads, this attack does 70 more damage.",80+,Critical Scissors,,,,,B1-MB,,,
B1 273,Whimsicott ex,Pokemon,Grass,☆☆,Stage 1,ex,140,,https://img.game8.co/4320621/95e49853546e903691c475935134aa9d.png/show,Mega Rising (B1),Mega Altaria,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562020,Grass:Colorless,This attack does 30 more damage for each Energy in your opponent's Active Pokemon's Retreat Cost.,40+,Grass Knot,,,,,B1-MA,,,
B1 274,Rapidash ex,Pokemon,Fire,☆☆,Stage 1,ex,150,,https://img.game8.co/4320618/c6d971be9491d91355bb714c490d7cfa.png/show,Mega Rising (B1),Mega Blaziken,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562021,Fire 3,This attack also does 20 damage to 1 of your opponent's Benched Pokemon.,110,Sprinting Flare,,,,,B1-MB,,,
B1 275,Greninja ex,Pokemon,Water,☆☆,Stage 2,ex,170,Shifting Stream,https://img.game8.co/4320684/632005fa72e3aa5428f22eb7404a17fb.png/show,Mega Rising (B1),Mega Gyarados,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562022,Water 2,,100,Aqua Edge,,,,,B1-MG,,,
B1 276,Jolteon ex,Pokemon,Lightning,☆☆,Stage 1,ex,140,Electromagnetic Wall,https://img.game8.co/4320710/f5308a01fca2abad3a3e71532f28ed2a.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562023,Lightning 2,,80,Mach Bolt,,,,,B1-MG,,,
B1 277,Mega Ampharos ex,Pokemon,Lightning,☆☆,Stage 2,Mega Evolution ex,210,,https://img.game8.co/4320714/7f61df7f1334c45c03a2147c55fc250c.png/show,Mega Rising (B1),Mega Altaria,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562024,Lightning 2:Colorless,"1 of your opponent's Benched Pokemon is chosen at random 3 times. For each time a Pokemon was chosen, also do 20 damage to it.",100,Lightning Lancer,,,,,B1-MA,,,
B1 278,Indeedee ex,Pokemon,Psychic,☆☆,Basic,ex,130,Watch Over,https://img.game8.co/4320755/bed80e2945cc495533ebbd34d5f79500.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562025,Psychic 2,This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.,30+,Psychic,,,,,B1-MA,,,
B1 279,Hitmonchan ex,Pokemon,Fighting,☆☆,Basic,ex,130,,https://img.game8.co/4320756/1b8e0ec26be3f01ba9be177402031f17.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562026,Fighting,This attack’s damage isn’t affected by Weakness.,50,Quick Straight,,,,,B1-MB,,,
B1 280,Mega Absol ex,Pokemon,Darkness,☆☆,Basic,Mega Evolution ex,170,,https://img.game8.co/4320761/8a27d4a1b44c3f68ec48124f9aaec579.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562027,Darkness 2,Your opponent reveals their hand. Choose a Supporter card you find there and discard it.,80,Darkness Claw,,,,,B1-MG,,,
B1 281,Dragalge ex,Pokemon,Darkness,☆☆,Stage 1,ex,150,Poison Point,https://img.game8.co/4320775/13ad0b6dd014db2a466858b905229ec5.png/show,Mega Rising (B1),Mega Blaziken,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562028,Darkness:Colorless,,80,Draconic Whip,,,,,B1-MB,,,
B1 282,Melmetal ex,Pokemon,Metal,☆☆,Stage 1,ex,170,,https://img.game8.co/4320778/cceba2a3fbf92fdaadf91d73e5c7d7d4.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562029,Metal 2:Colorless,,80,Headbutt,Metal 3:Colorless,"If this Pokemon has a Pokemon Tool attached, this attack does 50 more damage.",100+,Metal Arms,B1-MG,,,
B1 283,Tauros ex,Pokemon,Colorless,☆☆,Basic,ex,140,,https://img.game8.co/4320777/a59945ecd04276e78476d05cbd65fe47.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562030,Colorless 2,"Flip a coin. If tails, this Pokemon also does 30 damage to itself.",90,Wild Tackle,,,,,B1-MA,,,
B1 284,Mega Blaziken ex,Pokemon,Fire,☆☆☆,Stage 2,Mega Evolution ex,210,,https://img.game8.co/4320967/204aeb072953e7bdc42eb1419481e684.png/show,Mega Rising (B1),Mega Blaziken,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562031,Fire 2,Discard a Fire Energy from this Pokemon. Your opponent's Active Pokemon is now Burned.,120,Mega Burning,,,,,B1-MB,,,
B1 285,Mega Gyarados ex,Pokemon,Water,☆☆☆,Stage 1,Mega Evolution ex,210,,https://img.game8.co/4320677/801a122da85e291bc990483b074bda03.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562032,Water 3:Colorless,Discard the top 3 cards of your opponent's deck.,140,Mega Blaster,,,,,B1-MG,,,
B1 286,Mega Altaria ex,Pokemon,Psychic,☆☆☆,Stage 1,Mega Evolution ex,190,,https://img.game8.co/4320712/34255edec2669ba5ab75ea60c0efc2ca.png/show,Mega Rising (B1),Mega Altaria,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562033,Psychic 2,This attack does 30 more damage for each of your Benched Pokemon.,40+,Mega Harmony,,,,,B1-MA,,,
B1 287,Bellsprout,Pokemon,Grass,✸,Basic,,60,,https://img.game8.co/4320449/82a1e2c27a687953ca556bb3fceb26b2.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562034,Grass,,20,Vine Whip,,,,,B1-MA,,,
B1 288,Weepinbell,Pokemon,Grass,✸,Stage 1,,90,,https://img.game8.co/4320447/b2a17538d9d023961d1f1981c9ddb411.png/show,Mega Rising (B1),Mega Altaria,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562035,Grass:Colorless,,40,Razor Leaf,,,,,B1-MA,,,
B1 289,Victreebel,Pokemon,Grass,✸,Stage 2,,140,Fragrance Trap,https://img.game8.co/4320451/c188fd28693df80f2ef0cd49c30ebcdf.png/show,Mega Rising (B1),Mega Altaria,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562036,Grass:Colorless,,60,Vine Whip,,,,,B1-MA,,,
B1 290,Rowlet,Pokemon,Grass,✸,Basic,,60,,https://img.game8.co/4320525/a459bdacaedaffcd173f50fb5b0803b3.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562037,Grass,This attack does 10 damage to 1 of your opponent's Pokemon.,,Skill Dive,,,,,B1-MB,,,
B1 291,Dartrix,Pokemon,Grass,✸,Stage 1,,80,,https://img.game8.co/4320551/8ba077c2e9bcebb1cc3cdc38f4086da9.png/show,Mega Rising (B1),Mega Blaziken,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562038,Grass,This attack does 20 damage to 1 of your opponent's Pokemon.,,Skill Dive,,,,,B1-MB,,,
B1 292,Moltres,Pokemon,Fire,✸,Basic,,100,,https://img.game8.co/4320450/b125aa89a64885daf03311279b49dd07.png/show,Mega Rising (B1),Mega Blaziken,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562039,Fire:Colorless 2,"Flip a coin. If tails, this attack does nothing.",130,Sky Attack,,,,,B1-MB,,,
B1 293,Litten,Pokemon,Fire,✸,Basic,,60,,https://img.game8.co/4320516/3f4a6bf2dd43eda864906d8d4d37ba70.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562040,Fire,This Pokemon also does 10 damage to itself.,30,Heat Tackle,,,,,B1-MG,,,
B1 294,Torracat,Pokemon,Fire,✸,Stage 1,,80,,https://img.game8.co/4320524/19c7c5687bc95c4507fc6cc591874681.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562041,Fire,This Pokemon also does 10 damage to itself.,40,Heat Tackle,,,,,B1-MG,,,
B1 295,Poliwag,Pokemon,Water,✸,Basic,,60,,https://img.game8.co/4320547/06e1faf42b1f7e6a357f1f878b362772.png/show,Mega Rising (B1),Mega Gyarados,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562042,Colorless,Put 1 random Poliwag from your deck onto your Bench.,,Call for Family,,,,,B1-MG,,,
B1 296,Poliwhirl,Pokemon,Water,✸,Stage 1,,90,,https://img.game8.co/4320462/19cf3a4fda2b710eded8bd3b673cd3ce.png/show,Mega Rising (B1),Mega Gyarados,Stage 1,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562043,Colorless 2,,40,Knuckle Punch,,,,,B1-MG,,,
B1 297,Poliwrath,Pokemon,Water,✸,Stage 2,,150,Counterattack,https://img.game8.co/4320463/0cdaddf15393f4d2552db3c686109b02.png/show,Mega Rising (B1),Mega Gyarados,Stage 2,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562044,Water:Colorless 2,,80,Mega Punch,,,,,B1-MG,,,
B1 298,Articuno,Pokemon,Water,✸,Basic,,100,,https://img.game8.co/4320464/fd4a2afb32fc1998018f1dcd0c7f8c1f.png/show,Mega Rising (B1),Mega Altaria,Basic,False,https://game8.co/games/Pokemon-TCG-Pocket/archives/562045,Water 2:Colorless,"Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",60,Ice Beam,,,,,B1-MA,,,
